Date,Open,High,Low,Close,Adj_Close,Volume,MA_20,Daily_Return,Volatility_20,MA_50,High_Low_Range,Momentum_5,Close_Lag_1,Close_Lag_7
2018-08-27,25882.71,26067.57,25882.71,26049.64,26049.64,220510000,25538.229499999998,0.010053760418140989,0.005714269076406165,25088.4258,184.86000000000058,290.9500000000007,25790.35,25558.73
2018-08-28,26092.7,26122.24,26037.85,26064.02,26064.02,211470000,25570.671000000002,0.0005520229838109625,0.005678179927452178,25109.9568,84.39000000000306,241.72999999999956,26049.64,25669.32
2018-08-29,26082.53,26167.94,26035.3,26124.57,26124.57,214960000,25610.2085,0.0023231259030647156,0.005582437471456001,25138.444000000003,132.63999999999942,390.97000000000116,26064.02,25758.69
2018-08-30,26099.01,26104.37,25934.8,25986.92,25986.92,240440000,25643.2465,-0.005268986245515306,0.0057764021994207914,25165.026400000002,169.5699999999997,329.9399999999987,26124.57,25822.29
2018-08-31,25964.85,26028.83,25879.77,25964.82,25964.82,273440000,25668.3585,-0.0008504278306162849,0.005712424871945454,25195.088800000005,149.0600000000013,174.47000000000116,25986.92,25733.6
2018-09-04,25916.07,25971.77,25805.95,25952.48,25952.48,254600000,25690.873499999998,-0.0004752584458509457,0.005719936879888327,25222.5206,165.8199999999997,-97.15999999999985,25964.82,25656.98
2018-09-05,25919.84,26011.22,25871.04,25974.99,25974.99,289210000,25708.177499999998,0.000867354487894767,0.005638972239766164,25256.9644,140.1800000000003,-89.02999999999884,25952.48,25790.35
2018-09-06,25973.02,26073.68,25880.84,25995.87,25995.87,262380000,25728.783499999998,0.0008038501651010943,0.005609457076920418,25291.2196,192.84000000000015,-128.70000000000073,25974.99,26049.64
2018-09-07,25951.02,26002.99,25818.39,25916.54,25916.54,281350000,25749.149,-0.0030516385872062513,0.005614396378903833,25327.1986,184.60000000000218,-70.37999999999738,25995.87,26064.02
2018-09-10,25991.91,26039.96,25854.13,25857.07,25857.07,252170000,25776.3455,-0.0022946735945462704,0.005306017374669254,25360.019,185.8299999999981,-107.75,25916.54,26124.57
2018-09-11,25841.14,26019.92,25754.32,25971.06,25971.06,265960000,25815.5135,0.004408465460317146,0.0051567409503375725,25394.012000000002,265.59999999999854,18.580000000001746,25857.07,25986.92
2018-09-12,25989.07,26145.72,25929.43,25998.92,25998.92,282770000,25850.4635,0.0010727324953234696,0.005111540170413988,25427.846800000003,216.29000000000087,23.929999999996653,25971.06,25964.82
2018-09-13,26083.94,26191.64,26067.08,26145.99,26145.99,260800000,25899.642499999998,0.005656773435204432,0.004932229371755156,25467.2702,124.55999999999767,150.12000000000262,25998.92,25952.48
2018-09-14,26169.56,26211.11,26068.29,26154.67,26154.67,228640000,25929.4395,0.00033198207449780526,0.003712636691065122,25503.228799999997,142.8199999999997,238.12999999999738,26145.99,25974.99
2018-09-17,26151.66,26184.47,26030.35,26062.12,26062.12,230230000,25949.0795,-0.0035385650057905282,0.0037755311133925713,25535.3416,154.12000000000262,205.04999999999927,26154.67,25995.87
2018-09-18,26076.21,26317.34,26076.21,26246.96,26246.96,243000000,25973.493,0.0070922856621027375,0.003992302087608443,25564.749,241.13000000000102,275.8999999999978,26062.12,25916.54
2018-09-19,26287.84,26464.41,26280.76,26405.76,26405.76,251330000,26002.6665,0.0060502244831401875,0.004141679845286932,25594.471,183.65000000000146,406.84000000000015,26246.96,25857.07
2018-09-20,26519.39,26697.49,26519.39,26656.98,26656.98,260480000,26048.835499999997,0.009513833345451861,0.004395518541673969,25633.6016,178.10000000000218,510.98999999999796,26405.76,25971.06
2018-09-21,26726.25,26769.16,26680.37,26743.5,26743.5,657620000,26103.1615,0.0032456789928940744,0.0042596773831581735,25669.9738,88.79000000000087,588.8300000000017,26656.98,25998.92
2018-09-24,26705.25,26709.94,26548.68,26562.05,26562.05,254850000,26141.7465,-0.006784826219455198,0.004625690647178943,25700.8266,161.2599999999984,499.9300000000003,26743.5,26145.99
2018-09-25,26601.58,26634.85,26475.58,26492.21,26492.21,234110000,26163.875,-0.0026293151319269903,0.00424272729212791,25729.383599999997,159.2699999999968,245.25,26562.05,26154.67
2018-09-26,26536.86,26606.09,26349.34,26385.28,26385.28,262620000,26179.938,-0.004036280853881191,0.0043815377687866875,25754.6914,256.75,-20.479999999999563,26492.21,26062.12
2018-09-27,26418.27,26557.01,26379.95,26439.93,26439.93,226350000,26195.706,0.002071230625561027,0.004376749372616522,25779.5042,177.05999999999767,-217.04999999999927,26385.28,26246.96
2018-09-28,26407.66,26515.76,26383.57,26458.31,26458.31,264030000,26219.2755,0.0006951606906675512,0.004152603923730709,25807.380400000002,132.1899999999987,-285.1899999999987,26439.93,26405.76
2018-10-01,26598.36,26737.98,26596.05,26651.21,26651.21,238320000,26253.595,0.007290715091024191,0.004364815259805421,25839.242199999997,141.9300000000003,89.15999999999985,26458.31,26656.98
2018-10-02,26648.91,26824.78,26627.66,26773.94,26773.94,258290000,26294.667999999998,0.004605044198743746,0.004402838453252292,25873.8352,197.11999999999898,281.72999999999956,26651.21,26743.5
2018-10-03,26833.47,26951.81,26789.08,26828.39,26828.39,280130000,26337.338,0.002033693957631977,0.004400786543058432,25905.5642,162.72999999999956,443.1100000000006,26773.94,26562.05
2018-10-04,26784.08,26793.82,26471.61,26627.48,26627.48,289600000,26368.9185,-0.007488708789457732,0.0048501153377661435,25929.8318,322.2099999999991,187.54999999999927,26828.39,26492.21
2018-10-05,26632.77,26676.16,26301.81,26447.05,26447.05,267100000,26395.444,-0.006776082453164967,0.0050881050658155855,25948.2314,374.34999999999854,-11.260000000002037,26627.48,26385.28
2018-10-08,26399.45,26529.35,26223.09,26486.78,26486.78,273020000,26426.9295,0.0015022469424756935,0.005028166965334472,25968.945799999998,306.2599999999984,-164.4300000000003,26447.05,26439.93
2018-10-09,26469.19,26539.94,26324.16,26430.57,26430.57,282560000,26449.905,-0.00212219076837572,0.005021970584188204,25991.4206,215.77999999999884,-343.369999999999,26486.78,26458.31
2018-10-10,26441.73,26487.87,25567.1,25598.74,25598.74,438200000,26429.895999999997,-0.03147226866465602,0.008806280686953917,25995.091599999996,920.7700000000004,-1229.6499999999978,26430.57,26651.21
2018-10-11,25518.39,25683.64,24899.77,25052.83,25052.83,522880000,26375.238,-0.021325658997278785,0.009787260000842018,25989.471800000003,783.869999999999,-1574.6499999999978,25598.74,26773.94
2018-10-12,25407.63,25467.55,25000.83,25339.99,25339.99,397510000,26334.503999999997,0.011462178125185796,0.010238100674210788,25989.748399999997,466.7199999999975,-1107.0599999999977,25052.83,26828.39
2018-10-15,25332.46,25482.42,25243.88,25250.55,25250.55,287320000,26293.9255,-0.0035295988672451317,0.010238008316595897,25985.507800000003,238.53999999999724,-1236.2299999999996,25339.99,26627.48
2018-10-16,25351.53,25817.68,25351.53,25798.42,25798.42,305800000,26271.498499999998,0.02169734916665167,0.011346281260793865,25991.432599999996,466.15000000000146,-632.1500000000015,25250.55,26447.05
2018-10-17,25705.87,25810.09,25479.16,25706.68,25706.68,298210000,26236.5445,-0.0035560317259738516,0.011243904377636615,25992.987999999998,330.9300000000003,107.93999999999869,25798.42,26486.78
2018-10-18,25645.56,25691.46,25236.01,25379.45,25379.45,328020000,26172.667999999998,-0.012729376177709417,0.011220088102128604,25988.902000000002,455.4500000000007,326.619999999999,25706.68,26430.57
2018-10-19,25421.09,25608.71,25350.02,25444.34,25444.34,350810000,26107.71,0.0025567929959080526,0.01120291333779733,25987.604199999998,258.6899999999987,104.34999999999854,25379.45,25598.74
2018-10-22,25492.14,25561.34,25236.05,25317.41,25317.41,314940000,26045.478,-0.004988535760801827,0.011173297184050135,25987.689599999998,325.2900000000009,66.86000000000058,25444.34,25052.83
2018-10-23,25038.46,25307.7,24768.79,25191.43,25191.43,436430000,25980.439,-0.004976022428834548,0.011188839726575037,25987.764199999998,538.9099999999999,-606.989999999998,25317.41,25339.99
2018-10-24,25172.88,25306.23,24533.19,24583.42,24583.42,496400000,25890.346,-0.024135588968153154,0.012195746415251696,25973.4342,773.0400000000009,-1123.260000000002,25191.43,25250.55
2018-10-25,24736.54,25104.29,24645.56,24984.55,24984.55,439670000,25817.577,0.016317095017698957,0.012929687756496316,25969.877,458.72999999999956,-394.90000000000146,24583.42,25798.42
2018-10-26,24770.25,24916.16,24445.19,24688.31,24688.31,505310000,25729.076999999997,-0.011856927581245125,0.013057815798821145,25952.468600000004,470.97000000000116,-756.0299999999988,24984.55,25706.68
2018-10-29,24818.98,25040.58,24122.23,24442.92,24442.92,443850000,25618.6625,-0.009939521984291488,0.012884364107548094,25927.9406,918.3500000000022,-874.4900000000016,24688.31,25379.45
2018-10-30,24482.04,24906.68,24415.69,24874.64,24874.64,470050000,25523.697500000002,0.017662374217155774,0.013663209777076923,25910.2596,490.9900000000016,-316.7900000000009,24442.92,25444.34
2018-10-31,25008.82,25336.55,25008.82,25115.76,25115.76,448930000,25438.066,0.009693406618145994,0.01393361809674945,25896.129,327.72999999999956,532.3400000000001,24874.64,25317.41
2018-11-01,25142.08,25396.47,25108.11,25380.74,25380.74,383970000,25375.729,0.010550347670148286,0.01422227007951714,25889.071799999998,288.3600000000006,396.1900000000023,25115.76,25191.43
2018-11-02,25443.6,25578.98,25078.72,25270.83,25270.83,429480000,25316.918,-0.004330448994000924,0.014192226187705676,25881.3488,500.2599999999984,582.5200000000004,25380.74,24583.42
2018-11-05,25261.47,25507.35,25261.47,25461.7,25461.7,334740000,25265.663999999997,0.007552977088603807,0.014338500907072688,25874.775799999996,245.87999999999738,1018.7800000000025,25270.83,24984.55
2018-11-06,25452.83,25651.86,25444.9,25635.01,25635.01,265450000,25225.886,0.006806693975657474,0.014468762933525331,25866.4832,206.95999999999913,760.369999999999,25461.7,24688.31
2018-11-07,25788.46,26200.14,25765.88,26180.3,26180.3,361780000,25254.964,0.021271300459800857,0.013477000725350694,25868.8088,434.2599999999984,1064.5400000000009,25635.01,24442.92
2018-11-08,26139.59,26277.82,26081.9,26191.22,26191.22,295650000,25311.8835,0.0004171075197763052,0.012397136094104939,25870.141799999998,195.91999999999825,810.4799999999996,26180.3,24874.64
2018-11-09,26149.11,26161.49,25882.91,25989.3,25989.3,324450000,25344.349,-0.007709453778785513,0.012392383943689633,25870.1894,278.58000000000175,718.4699999999975,26191.22,25115.76
2018-11-12,25959.33,25966.71,25340.51,25387.18,25387.18,346910000,25351.1805,-0.02316799605991693,0.01352472741469882,25858.636599999998,626.2000000000007,-74.52000000000044,25989.3,25380.74
2018-11-13,25321.21,25511.03,25193.78,25286.49,25286.49,339690000,25325.584,-0.00396617505370811,0.01257772436689729,25845.316799999997,317.25,-348.5199999999968,25387.18,25270.83
2018-11-14,25388.08,25501.29,24935.82,25080.5,25080.5,384240000,25294.275,-0.008146247264843809,0.012669776698377069,25827.426999999996,565.4700000000012,-1099.7999999999993,25286.49,25461.7
2018-11-15,25061.48,25354.56,24787.79,25289.27,25289.27,392750000,25289.766,0.00832399673052775,0.012531440194629533,25813.295,566.7700000000004,-901.9500000000007,25080.5,25635.01
2018-11-16,25242.35,25510.23,25147.8,25413.22,25413.22,354460000,25288.21,0.004901288174787188,0.012568543803581049,25803.2286,362.4300000000003,-576.0799999999981,25289.27,26180.3
2018-11-19,25392.61,25392.61,24900.98,25017.44,25017.44,358090000,25273.211499999998,-0.015573784038386385,0.013005562568830486,25786.436,491.630000000001,-369.7400000000016,25413.22,26191.22
2018-11-20,24618.68,24707.26,24368.98,24465.64,24465.64,445920000,25236.922,-0.022056613306557282,0.01384746228259658,25756.327599999997,338.27999999999884,-820.8500000000022,25017.44,25989.3
2018-11-21,24541.65,24669.79,24463.28,24464.69,24464.69,289370000,25230.9855,-3.8829967252018704e-05,0.012768641640813485,25725.642999999996,206.51000000000204,-615.8100000000013,24465.64,25387.18
2018-11-23,24336.4,24408.8,24268.74,24285.95,24285.95,155940000,25196.0555,-0.007306039847633339,0.012245693898701717,25688.442199999998,140.05999999999767,-1003.3199999999997,24464.69,25286.49
2018-11-26,24364.13,24673.29,24364.13,24640.24,24640.24,306280000,25193.652,0.014588270172671836,0.012476541338131013,25658.153600000005,309.15999999999985,-772.9799999999996,24285.95,25080.5
2018-11-27,24557.02,24750.73,24416.03,24748.73,24748.73,308250000,25208.942499999997,0.004402960360775587,0.012287337313200555,25631.8858,334.7000000000007,-268.7099999999991,24640.24,25289.27
2018-11-28,24832.84,25368.93,24832.84,25366.43,25366.43,362160000,25233.532,0.024958856474655455,0.01291020334991883,25614.2752,536.0900000000001,900.7900000000009,24748.73,25413.22
2018-11-29,25343.65,25479.04,25202.79,25338.84,25338.84,305110000,25244.685999999998,-0.001087657979463419,0.012754830287286557,25592.936800000003,276.25,874.1500000000015,25366.43,25017.44
2018-11-30,25307.14,25549.71,25250.97,25538.46,25538.46,482250000,25252.572,0.007878024408378481,0.012657848150041442,25570.5664,298.73999999999796,1252.5099999999984,25338.84,24465.64
2018-12-03,25779.57,25980.21,25670.51,25826.43,25826.43,388480000,25280.352,0.01127593441421304,0.012831646446543183,25552.225,309.7000000000007,1186.1899999999987,25538.46,24464.69
2018-12-04,25752.56,25773.12,25008.11,25027.07,25027.07,418900000,25258.6205,-0.030951238711660944,0.014590884743690666,25521.5254,765.0099999999984,278.34000000000015,25826.43,24285.95
2018-12-06,24737.42,24951.01,24242.22,24947.67,24947.67,471690000,25224.2535,-0.0031725647468920926,0.014488818046943837,25490.6346,708.7899999999972,-418.76000000000204,25027.07,24640.24
2018-12-07,24918.82,25095.62,24284.78,24388.95,24388.95,398230000,25134.686,-0.022395678634517635,0.014202460710380472,25450.708,810.8400000000001,-949.8899999999994,24947.67,24748.73
2018-12-10,24360.95,24500.81,23881.37,24423.26,24423.26,389690000,25046.288,0.0014067846299246067,0.014218326834714756,25410.3746,619.4400000000023,-1115.2000000000007,24388.95,25366.43
2018-12-11,24719.91,24791.26,24221.06,24370.24,24370.24,342960000,24965.335,-0.002170881364731647,0.014183701453249872,25368.6132,570.1999999999971,-1456.1899999999987,24423.26,25338.84
2018-12-12,24509.09,24828.29,24509.09,24527.27,24527.27,344330000,24922.339500000002,0.006443514713027065,0.01350976974715762,25326.1344,319.2000000000007,-499.7999999999993,24370.24,25538.46
2018-12-13,24575.86,24740.96,24473.29,24597.38,24597.38,299970000,24887.884000000002,0.0028584510220663883,0.013533938127221179,25282.6032,267.66999999999825,-350.28999999999724,24527.27,25826.43
2018-12-14,24408.04,24431.14,24033.79,24100.51,24100.51,416940000,24838.8845,-0.02020011887444939,0.014111264154769324,25228.0456,397.34999999999854,-288.4400000000023,24597.38,25027.07
2018-12-17,23986.83,24088.08,23456.88,23592.98,23592.98,466740000,24754.07,-0.02105889045501519,0.014515040859292453,25167.3556,631.2000000000007,-830.2799999999988,24100.51,24947.67
2018-12-18,23769.13,23927.77,23516.02,23675.64,23675.64,408070000,24667.191,0.003503584540825333,0.01447646059555231,25111.927399999997,411.75,-694.6000000000022,23592.98,24388.95
2018-12-19,23693.33,24057.34,23162.64,23323.66,23323.66,503550000,24582.502,-0.014866757561780797,0.014446088591271337,25048.665,894.7000000000007,-1203.6100000000006,23675.64,24423.26
2018-12-20,23224.12,23282.2,22644.31,22859.6,22859.6,576700000,24502.2,-0.01989653424891291,0.014306661609074931,24977.245600000002,637.8899999999994,-1737.7800000000025,23323.66,24370.24
2018-12-21,22871.74,23254.59,22396.34,22445.37,22445.37,900510000,24401.234,-0.01812061453393754,0.014657328217682073,24914.178200000002,858.25,-1655.1399999999994,22859.6,24527.27
2018-12-24,22317.28,22339.87,21792.2,21792.2,21792.2,308420000,24276.5465,-0.02910043363063286,0.015675554755044747,24848.9656,547.6699999999983,-1800.7799999999988,22445.37,24597.38
2018-12-26,21857.73,22878.92,21712.53,22878.45,22878.45,433080000,24188.457000000002,0.049845816393021325,0.019535474122673847,24799.7348,1166.3899999999994,-797.1899999999987,21792.2,24100.51
2018-12-27,22629.06,23138.89,22267.42,23138.82,23138.82,407940000,24107.9615,0.01138057866682396,0.0197456363268397,24757.5002,871.4700000000012,-184.84000000000015,22878.45,23592.98
2018-12-28,23213.61,23381.88,22981.33,23062.4,23062.4,336510000,23992.76,-0.0033026748987199372,0.01860470358731656,24702.7798,400.5499999999993,202.8000000000029,23138.82,23675.64
2018-12-31,23153.94,23333.18,23118.3,23327.46,23327.46,288830000,23892.191,0.011493166366032925,0.01893891363081807,24655.1954,214.88000000000102,882.0900000000001,23062.4,23323.66
2019-01-02,23058.61,23413.47,22928.59,23346.24,23346.24,321570000,23782.579999999998,0.0008050597879067922,0.018771573077734506,24614.531199999998,484.880000000001,1554.0400000000009,23327.46,22859.6
2019-01-03,23176.39,23176.39,22638.41,22686.22,22686.22,424240000,23625.5695,-0.028270933563605993,0.019122845917899655,24559.3688,537.9799999999996,-192.22999999999956,23346.24,22445.37
2019-01-04,22894.92,23518.64,22894.92,23433.16,23433.16,396020000,23545.874,0.032924832783954194,0.020096361254719322,24521.6838,623.7200000000012,294.34000000000015,22686.22,21792.2
2019-01-07,23474.26,23687.74,23301.59,23531.35,23531.35,334200000,23475.058,0.004190215916248574,0.02016219051922257,24488.4822,386.15000000000146,468.9499999999971,23433.16,22878.45
2019-01-08,23680.32,23864.65,23581.45,23787.45,23787.45,317420000,23444.983,0.010883353483756908,0.01982389104063828,24472.562800000003,283.2000000000007,459.9900000000016,23531.35,23138.82
2019-01-09,23844.27,24084.71,23703.16,23879.12,23879.12,324570000,23417.775999999998,0.0038537127771156587,0.019847470314070293,24450.4542,381.5499999999993,532.8799999999974,23787.45,23062.4
2019-01-10,23811.11,24014.78,23703.25,24001.92,24001.92,338150000,23399.36,0.005142568067834974,0.019890928610339687,24436.726399999996,311.52999999999884,1315.699999999997,23879.12,23327.46
2019-01-11,23940.01,23996.32,23798.16,23995.95,23995.95,262650000,23372.793999999998,-0.00024873010159176534,0.019822826634154463,24427.787,198.15999999999985,562.7900000000009,24001.92,23346.24
2019-01-14,23880.53,23964.9,23765.24,23909.84,23909.84,277560000,23338.417,-0.003588522229793001,0.019810749122865595,24408.491,199.65999999999985,378.4900000000016,23995.95,22686.22
2019-01-15,23914.11,24099.14,23887.93,24065.59,24065.59,291570000,23336.671000000002,0.006514054464605401,0.019359964283701087,24387.487600000004,211.20999999999913,278.1399999999994,23909.84,23433.16
2019-01-16,24139.91,24288.61,24119.72,24207.16,24207.16,302830000,23367.379999999997,0.005882673144518735,0.018737214839513076,24364.016,168.88999999999942,328.0400000000009,24065.59,23531.35
2019-01-17,24147.09,24474.46,24088.9,24370.1,24370.1,288590000,23402.103,0.006731066345659675,0.018769691300972304,24346.0014,385.5599999999977,368.1800000000003,24207.16,23787.45
2019-01-18,24534.19,24750.22,24459.03,24706.35,24706.35,372970000,23471.2375,0.01379764547539808,0.018538081602718266,24330.8944,291.1900000000023,710.3999999999978,24370.1,23879.12
2019-01-22,24607.76,24607.76,24244.31,24404.48,24404.48,338480000,23548.4815,-0.012218316343773905,0.01811257702816816,24306.283800000005,363.4499999999971,494.6399999999994,24706.35,24001.92
2019-01-23,24577.25,24700.98,24307.17,24575.62,24575.62,318600000,23654.994,0.007012646858281624,0.017396429749955176,24274.1902,393.8100000000013,510.02999999999884,24404.48,23995.95
2019-01-24,24579.96,24626.3,24422.73,24553.24,24553.24,320170000,23793.046,-0.0009106586120715132,0.015559941789303004,24241.4306,203.5699999999997,346.08000000000175,24575.62,23909.84
2019-01-25,24687.21,24860.15,24676.75,24737.2,24737.2,376890000,23885.9835,0.007492290223204634,0.011694186045108945,24216.3886,183.40000000000146,367.1000000000022,24553.24,24065.59
2019-01-28,24596.98,24596.98,24323.94,24528.22,24528.22,347170000,23955.4535,-0.00844800543311286,0.011872751972914096,24199.2094,273.0400000000009,-178.12999999999738,24737.2,24207.16
2019-01-29,24519.62,24674.87,24504.04,24579.96,24579.96,330870000,24031.3315,0.002109407042174105,0.011783196424938937,24185.078800000003,170.8299999999981,175.47999999999956,24528.22,24370.1
2019-01-30,24826.52,25109.62,24790.9,25014.86,25014.86,397330000,24115.701500000003,0.01769327533486642,0.012088871604814892,24183.766,318.7199999999975,439.2400000000016,24579.96,24706.35
2019-01-31,24954.48,25049.62,24842.09,24999.67,24999.67,507350000,24198.373,-0.0006072390571045805,0.01210996289227941,24177.974,207.52999999999884,446.42999999999665,25014.86,24404.48
2019-02-01,25025.31,25193.15,24982.49,25063.89,25063.89,372090000,24317.2565,0.002568833908607626,0.009543508491417092,24170.9874,210.65999999999985,326.6899999999987,24999.67,24575.62
2019-02-04,25062.12,25239.91,24977.67,25239.37,25239.37,298540000,24407.567000000003,0.007001307458658568,0.006970272827103142,24175.425999999996,262.2400000000016,711.1499999999978,25063.89,24553.24
2019-02-05,25287.93,25427.32,25287.65,25411.52,25411.52,310650000,24501.5755,0.006820693226494923,0.00700390041925947,24194.3436,139.66999999999825,831.5600000000013,25239.37,24737.2
2019-02-06,25371.57,25439.04,25312.06,25390.3,25390.3,247590000,24581.718,-0.0008350543375603703,0.006875656188090958,24212.8558,126.97999999999956,375.4399999999987,25411.52,24528.22
2019-02-07,25265.81,25314.26,25000.52,25169.53,25169.53,295460000,24646.2385,-0.008695052835137829,0.0073757170525991355,24230.5274,313.73999999999796,169.86000000000058,25390.3,24579.96
2019-02-08,25042.36,25106.39,24883.04,25106.33,25106.33,248210000,24701.459,-0.0025109725926545368,0.007438453462384146,24239.8492,223.34999999999854,42.44000000000233,25169.53,25014.86
